created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-07-17 15:51:36 CET,69245,25,100,0.624,7.46674,0.45842,137,50,15.73,31.4
2021-07-17 15:52:15 CET,69247,24.9375,100,10.066,7.4622,0.45842,138,50,15.73,31.4
2021-07-17 15:52:34 CET,69248,25,100,1.097,7.45766,0.45842,140,50,15.73,31.4
2021-07-17 15:53:31 CET,69249,24.9375,100,2.916,7.4622,0.45842,139,50,15.73,31.4
2021-07-17 15:54:30 CET,69252,24.9375,100,6.542,7.45766,0.45842,139,50,15.73,31.4
2021-07-17 15:55:26 CET,69253,25,100,4.869,7.46674,0.45842,129,50,15.73,31.4
2021-07-17 15:56:06 CET,69255,24.9375,100,0.794,7.44404,0.45842,138,50,15.73,31.4
2021-07-17 15:56:25 CET,69256,24.9375,100,0.033,7.45766,0.45842,140,50,15.73,31.4
2021-07-17 15:56:45 CET,69257,25,100,13.52,7.48944,0.45842,137,50,15.73,31.4
2021-07-17 15:57:04 CET,69258,25,100,0.208,7.47128,0.45842,138,50,15.73,31.4
2021-07-17 15:57:24 CET,69259,25,100,0.288,7.45766,0.45842,134,50,15.73,31.4
2021-07-17 15:58:40 CET,69261,25,100,13.896,7.4622,0.45842,137,50,15.73,31.4
2021-07-17 15:59:20 CET,69263,25,100,0.464,7.47128,0.45842,135,50,15.73,31.4
2021-07-17 16:00:18 CET,69266,25,100,11.157,7.46674,0.45842,137,50,15.73,31.4
2021-07-17 16:01:55 CET,69269,25.0625,100,10.853,7.45766,0.45842,138,50,15.73,31.4
2021-07-17 16:02:15 CET,69270,25.0625,100,3.78,7.44858,0.45842,138,50,15.73,31.4
2021-07-17 16:04:47 CET,69274,25,100,1.377,7.45766,0.45842,144,50,15.73,31.4
2021-07-17 16:05:06 CET,69275,25,100,0.688,7.46674,0.45842,151,50,15.73,31.4
2021-07-17 16:06:03 CET,69276,25,100,0.376,7.45766,0.45842,138,50,15.73,31.4
2021-07-17 16:06:22 CET,69277,25,100,15.026,7.47128,0.45842,143,50,15.73,31.4
2021-07-17 16:08:52 CET,69279,25,100,8.986,7.46674,0.45842,134,50,15.73,31.4
2021-07-17 16:09:49 CET,69280,25.0625,100,9.058,7.46674,0.45842,130,50,15.73,31.4
2021-07-17 16:10:28 CET,69282,25.0625,100,1.089,7.46674,0.45842,129,50,15.73,31.4
2021-07-17 16:11:08 CET,69284,25,100,7.881,7.4622,0.45842,133,50,15.73,31.4
2021-07-17 16:12:27 CET,69288,25.0625,100,5.943,7.46674,0.45842,129,50,15.73,31.4
2021-07-17 16:13:06 CET,69290,25.0625,100,0.152,7.46674,0.45842,131,50,15.73,31.4
2021-07-17 16:13:26 CET,69291,25.0625,100,9.371,7.4622,0.45842,125,50,15.73,31.4
2021-07-17 16:13:45 CET,69292,25.0625,100,7.04,7.46674,0.45842,131,50,15.73,31.4
2021-07-17 16:14:44 CET,69295,25.0625,100,4.757,7.46674,0.45842,133,50,15.73,31.4
2021-07-17 16:15:43 CET,69298,25.0625,100,8.658,7.47582,0.45842,128,50,15.73,31.4
2021-07-17 16:16:39 CET,69299,25.0625,100,0.144,7.47128,0.45842,134,50,15.73,31.4
2021-07-17 16:18:15 CET,69302,25.0625,100,5.999,7.46674,0.45842,133,50,15.73,31.4
2021-07-17 16:18:54 CET,69304,25.0625,100,1.73,7.47128,0.45842,133,50,15.73,31.4
2021-07-17 16:22:04 CET,69308,25.0625,100,12.767,7.46674,0.45842,138,50,15.73,31.4
2021-07-17 16:22:43 CET,69310,25.0625,100,4.605,7.46674,0.45842,142,50,15.73,31.4
2021-07-17 16:23:42 CET,69313,25.0625,100,9.427,7.46674,0.45842,143,50,15.73,31.4
2021-07-17 16:25:16 CET,69314,25.0625,100,2.266,7.45766,0.45842,143,50,15.73,31.4
2021-07-17 16:26:35 CET,69318,25.0625,100,0.52,7.46674,0.45842,144,50,15.73,31.4
2021-07-17 16:29:26 CET,69323,25.0625,100,1.249,7.46674,0.45842,142,50,15.73,31.4
2021-07-17 16:30:22 CET,69324,25.125,100,0.512,7.52121,0.45842,141,50,15.73,31.4
2021-07-17 16:30:42 CET,69325,25.0625,100,4.221,7.4622,0.45842,142,50,15.73,31.4
2021-07-17 16:31:41 CET,69328,25.125,100,4.036,7.46674,0.45842,144,50,15.73,31.4
2021-07-17 16:32:59 CET,69332,25.125,100,5.718,7.4622,0.45842,144,50,15.73,31.4
2021-07-17 16:35:53 CET,69339,25.0625,100,6.207,7.46674,0.45842,142,50,15.73,31.4
2021-07-17 16:36:33 CET,69341,25.0625,100,12.198,7.46674,0.45842,141,50,15.73,31.4
2021-07-17 16:36:52 CET,69342,25.0625,100,8.914,7.47128,0.45842,143,50,15.73,31.4
2021-07-17 16:38:11 CET,69346,25.125,100,5.054,7.47128,0.45842,137,50,15.73,31.4
2021-07-17 16:40:47 CET,69354,25.0625,100,9.755,7.50306,0.45842,132,50,15.73,31.4
2021-07-17 16:42:05 CET,69358,25.125,100,0.104,7.47128,0.45842,135,50,15.73,31.4
2021-07-17 16:42:25 CET,69359,25.125,100,0.2,7.46674,0.45842,136,50,15.73,31.4
2021-07-17 16:43:04 CET,69361,25.125,100,0.712,7.46674,0.45842,143,50,15.73,31.4
2021-07-17 16:43:43 CET,69363,25.125,100,12.967,7.46674,0.45842,141,50,15.73,31.4
2021-07-17 16:46:17 CET,69369,25.125,100,9.411,7.46674,0.45842,137,50,15.73,31.4
2021-07-17 16:49:31 CET,69377,25.125,100,1.609,7.46674,0.45842,134,50,15.73,31.4
2021-07-17 16:54:40 CET,69389,25.125,100,0.152,7.4622,0.45842,133,50,15.73,31.4
2021-07-17 16:54:59 CET,69390,25.125,100,5.606,7.46674,0.45842,133,50,15.73,31.4
2021-07-17 16:55:58 CET,69393,25.125,100,29.884,7.47582,0.45842,135,50,15.73,31.4
2021-07-17 16:56:37 CET,69395,25.125,100,6.728,7.46674,0.45842,137,50,15.73,31.4
2021-07-17 17:02:40 CET,69406,25.1875,100,9.883,7.46674,0.45842,139,50,15.73,31.4
2021-07-17 17:03:00 CET,69407,25.125,100,7.224,7.47128,0.45842,139,50,15.73,31.4
2021-07-17 17:03:19 CET,69408,25.125,100,6.84,7.47128,0.45842,142,50,15.73,31.4
2021-07-17 17:07:52 CET,69420,25.125,100,8.746,7.48036,0.45842,131,50,15.73,31.4
2021-07-17 17:10:09 CET,69427,25.1875,100,1.249,7.47128,0.45842,135,50,15.73,31.4
2021-07-17 17:11:44 CET,69430,25.1875,100,5.935,7.46674,0.45842,133,50,15.73,31.4
2021-07-17 17:14:58 CET,69438,25.1875,100,13.143,7.47582,0.45842,139,50,15.73,31.4
2021-07-17 17:15:37 CET,69440,25.125,100,0.728,7.4849,0.45842,135,50,15.73,31.4
2021-07-17 17:19:29 CET,69450,25.1875,100,7.4,7.47128,0.45842,144,50,15.73,31.4
2021-07-17 17:23:40 CET,69459,25.125,100,3.852,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 17:24:19 CET,69461,25.1875,100,1.874,7.47128,0.45842,144,50,15.73,31.4
2021-07-17 17:26:54 CET,69467,25.1875,100,7.224,7.4849,0.45842,138,50,15.73,31.4
2021-07-17 17:27:14 CET,69468,25.1875,100,13.071,7.47128,0.45842,135,50,15.73,31.4
2021-07-17 17:30:06 CET,69473,25.1875,100,2.683,7.46674,0.45842,141,50,15.73,31.4
2021-07-17 17:31:59 CET,69475,25.1875,100,3.283,7.47128,0.45842,142,50,15.73,31.4
2021-07-17 17:33:53 CET,69477,25.1875,100,5.959,7.47128,0.45842,140,50,15.73,31.4
2021-07-17 17:34:32 CET,69479,25.1875,100,6.287,7.47128,0.45842,141,50,15.73,31.4
2021-07-17 17:36:30 CET,69485,25.1875,100,7.529,7.47128,0.45842,142,50,15.73,31.4
2021-07-17 17:38:28 CET,69491,25.1875,100,6.904,7.47128,0.45842,141,50,15.73,31.4
2021-07-17 17:40:58 CET,69493,25.125,100,6.263,7.47582,0.45842,139,50,15.73,31.4
2021-07-17 17:41:55 CET,69494,25.1875,100,2.971,7.4622,0.45842,137,50,15.73,31.4
2021-07-17 17:49:16 CET,69509,25.1875,100,9.275,7.47128,0.45842,144,50,15.73,31.4
2021-07-17 17:51:14 CET,69515,25.1875,100,4.893,7.48036,0.45842,143,50,15.73,31.4
2021-07-17 17:54:42 CET,69520,25.1875,100,4.1,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 17:55:21 CET,69522,25.1875,100,1.185,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 17:58:30 CET,69526,25.25,100,5.23,7.51213,0.45842,144,50,15.73,31.4
2021-07-17 17:59:49 CET,69530,25.1875,100,8.458,7.47582,0.45842,147,50,15.73,31.4
2021-07-17 18:01:46 CET,69536,25.1875,100,9.251,7.47128,0.45842,144,50,15.73,31.4
2021-07-17 18:05:17 CET,69543,25.1875,100,7.449,7.47582,0.45842,148,50,15.73,31.4
2021-07-17 18:09:40 CET,69547,25.1875,100,4.757,7.47128,0.45842,145,50,15.73,31.4
2021-07-17 18:10:59 CET,69551,25.1875,100,9.563,7.4849,0.45842,143,50,15.73,31.4
2021-07-17 18:12:35 CET,69554,25.1875,100,5.358,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 18:13:33 CET,69557,25.1875,100,0.464,7.47128,0.45842,144,50,15.73,31.4
2021-07-17 18:15:12 CET,69562,25.1875,100,0.16,7.47582,0.45842,143,50,15.73,31.4
2021-07-17 18:19:37 CET,69568,25.1875,100,1.401,7.47582,0.45842,141,50,15.73,31.4
2021-07-17 18:22:49 CET,69574,25.1875,100,9.227,7.49398,0.45842,142,50,15.73,31.4
2021-07-17 18:23:29 CET,69576,25.1875,100,7.505,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 18:24:47 CET,69580,25.1875,100,25.679,7.47582,0.45842,142,50,15.73,31.4
2021-07-17 18:26:57 CET,69581,25.1875,100,7.288,7.47128,0.45842,141,50,15.73,31.4
2021-07-17 18:29:12 CET,69586,25.25,100,6.6,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 18:29:32 CET,69587,25.1875,100,5.31,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 18:31:30 CET,69593,25.25,100,9.123,7.47582,460470272,149,50,15.73,31.4
2021-07-17 18:32:46 CET,69595,25.25,100,5.622,7.52575,2841739,157,50,15.73,31.4
2021-07-17 18:33:42 CET,69596,25.25,100,6.992,7.4849,208967.2656,159,50,15.73,31.4
2021-07-17 18:34:58 CET,69598,25.1875,100,12.671,7.48036,1502349.25,156,50,15.73,31.4
2021-07-17 18:35:38 CET,69600,25.25,100,10.476,7.4849,34995800,150,50,15.73,31.4
2021-07-17 18:36:54 CET,69602,25.25,100,12.158,7.4849,2167664128,149,50,15.73,31.4
2021-07-17 18:38:33 CET,69607,25.25,100,4.845,7.4849,788182.4375,160,50,15.73,31.4
2021-07-17 18:39:32 CET,69610,25.25,100,5.742,7.4849,141515.875,162,50,15.73,31.4
2021-07-17 18:41:10 CET,69615,25.25,100,1.802,7.4849,1300003.125,159,50,15.73,31.4
2021-07-17 18:41:30 CET,69616,25.25,100,12.927,7.47128,365103.4063,163,50,15.73,31.4
2021-07-17 18:50:27 CET,69632,25.25,100,1.786,7.48944,0.45842,151,50,15.73,31.4
2021-07-17 18:54:00 CET,69641,25.25,100,5.847,7.47582,3548378.25,160,50,15.73,31.4
2021-07-17 18:54:20 CET,69642,25.25,100,0.889,7.47582,6752530.5,159,50,15.73,31.4
2021-07-17 18:55:00 CET,69644,25.25,100,4.941,7.4849,4952500.5,157,50,15.73,31.4
2021-07-17 18:59:08 CET,69651,25.1875,100,4.869,7.47128,46909.91016,165,50,15.73,31.4
2021-07-17 18:59:48 CET,69653,25.25,100,6.151,7.4849,3030.58472,180,50,15.73,31.4
2021-07-17 19:01:25 CET,69658,25.25,100,7.793,7.4849,18014.52539,175,50,15.73,31.4
2021-07-17 19:02:25 CET,69661,25.1875,100,7.665,7.48944,36054.70313,174,50,15.73,31.4
2021-07-17 19:06:17 CET,69671,25.25,100,9.091,7.47582,740600.75,160,50,15.73,31.4
2021-07-17 19:07:16 CET,69674,25.1875,100,3.7,7.4849,1396598.5,162,50,15.73,31.4
2021-07-17 19:07:36 CET,69675,25.1875,100,11.373,7.4849,788182.4375,161,50,15.73,31.4
2021-07-17 19:07:56 CET,69676,25.1875,100,2.018,7.47582,163973,163,50,15.73,31.4
2021-07-17 19:11:51 CET,69688,25.25,100,1.257,7.47128,2399513.25,159,50,15.73,31.4
2021-07-17 19:16:03 CET,69699,25.1875,100,10.364,7.48036,2773230848,153,50,15.73,31.4
2021-07-17 19:18:35 CET,69703,25.1875,100,8.033,7.4849,121334088,156,50,15.73,31.4
2021-07-17 20:06:39 CET,69711,25.125,100,9.972,7.4849,785.36993,166,50,15.73,31.4
2021-07-17 20:07:18 CET,69713,25.1875,100,12.447,7.49398,1054.15576,165,50,15.73,31.4
2021-07-17 20:07:38 CET,69714,25.1875,100,12.27,7.48944,1201.86743,162,50,15.73,31.4
2021-07-17 20:08:17 CET,69716,25.1875,100,5.622,7.4849,1938.53235,164,50,15.73,31.4
2021-07-17 20:12:32 CET,69729,25.125,100,11.718,7.48036,337974.7188,151,50,15.73,31.4
2021-07-17 20:12:52 CET,69730,25.125,100,14.016,7.48944,50026.08984,157,50,15.73,31.4
2021-07-17 20:14:47 CET,69734,25.125,100,7.04,7.49398,1056219.75,148,50,15.73,31.4
2021-07-17 20:16:05 CET,69736,25.125,100,15.691,7.50306,13018381312,144,50,15.73,31.4
2021-07-17 20:18:22 CET,69743,25.125,100,7.865,7.4849,99066.55469,155,50,15.73,31.4
2021-07-17 20:18:42 CET,69744,25.1875,100,14.233,7.48944,208967.2656,155,50,15.73,31.4
2021-07-17 20:22:38 CET,69756,25.125,100,2.37,7.48036,0.45842,147,50,15.73,31.4
2021-07-17 20:29:04 CET,69770,25.125,100,3.308,7.4849,0.45842,147,50,15.73,31.4
2021-07-17 20:29:23 CET,69771,25.125,100,6.712,7.47582,0.45842,150,50,15.73,31.4
2021-07-17 20:32:55 CET,69778,25.125,100,12.495,7.4849,71678416,153,50,15.73,31.4
2021-07-17 20:33:15 CET,69779,25.125,100,10.941,7.47582,6495846912,150,50,15.73,31.4
2021-07-17 20:36:48 CET,69788,25.125,100,4.917,7.4849,4787283968,153,50,15.73,31.4
2021-07-17 20:37:28 CET,69790,25.125,100,1.265,7.48944,2773230848,151,50,15.73,31.4
2021-07-17 20:37:48 CET,69791,25.125,100,3.692,7.4849,0.45842,150,50,15.73,31.4
2021-07-17 20:39:07 CET,69795,25.125,100,7.024,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 20:39:26 CET,69796,25.1875,100,0.576,7.4849,0.45842,145,50,15.73,31.4
2021-07-17 20:47:35 CET,69817,25.125,100,4.613,7.48944,0.45842,147,50,15.73,31.4
2021-07-17 20:48:31 CET,69818,25.125,100,5.911,7.4849,223191584,151,50,15.73,31.4
2021-07-17 20:50:08 CET,69821,25.125,100,3.604,7.49398,0.45842,149,50,15.73,31.4
2021-07-17 20:51:28 CET,69825,25.125,100,12.983,7.48036,0.45842,146,50,15.73,31.4
2021-07-17 20:52:27 CET,69828,25.125,100,7.713,7.47582,0.45842,146,50,15.73,31.4
2021-07-17 20:53:23 CET,69829,25.125,100,10.933,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 20:55:37 CET,69832,25.125,100,11.125,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 20:55:57 CET,69833,25.125,100,11.165,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 20:56:56 CET,69836,25.125,100,8.458,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 20:57:16 CET,69837,25.125,100,12.671,7.48036,0.45842,144,50,15.73,31.4
2021-07-17 20:57:36 CET,69838,25.125,100,12.358,7.47582,0.45842,145,50,15.73,31.4
2021-07-17 21:00:10 CET,69844,25.125,100,17.26,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 21:01:29 CET,69848,25.125,100,0.312,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 21:02:28 CET,69851,25.125,100,7.921,7.48036,0.45842,142,50,15.73,31.4
2021-07-17 21:06:01 CET,69860,25.125,100,10.5,7.50306,0.45842,144,50,15.73,31.4
2021-07-17 21:06:41 CET,69862,25.125,100,9.315,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 21:07:58 CET,69864,25.125,100,4.429,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 21:08:58 CET,69867,25.125,100,1.73,7.4849,0.45842,145,50,15.73,31.4
2021-07-17 21:13:32 CET,69879,25.125,100,3.099,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 21:15:11 CET,69884,25.125,100,14.057,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 21:17:28 CET,69889,25.125,100,1.97,7.47582,0.45842,143,50,15.73,31.4
2021-07-17 21:18:07 CET,69891,25.125,100,2.939,7.50306,0.45842,143,50,15.73,31.4
2021-07-17 21:20:06 CET,69897,25.0625,100,0.672,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 21:20:26 CET,69898,25.125,100,4.869,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 21:29:47 CET,69917,25.125,100,0.32,7.49398,0.45842,143,50,15.73,31.4
2021-07-17 21:30:47 CET,69920,25.125,100,4.317,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 21:31:06 CET,69921,25.125,100,6.6,7.4849,0.45842,138,50,15.73,31.4
2021-07-17 21:32:23 CET,69923,25.125,100,4.581,7.4849,0.45842,143,50,15.73,31.4
2021-07-17 21:35:54 CET,69928,25.125,100,5.47,7.47128,0.45842,141,50,15.73,31.4
2021-07-17 21:37:14 CET,69932,25.125,100,5.823,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 21:37:54 CET,69934,25.125,100,15.715,7.4849,0.45842,141,50,15.73,31.4
2021-07-17 21:38:14 CET,69935,25.125,100,8.81,7.48944,0.45842,141,50,15.73,31.4
2021-07-17 21:40:31 CET,69940,25.125,100,9.139,7.4849,0.45842,139,50,15.73,31.4
2021-07-17 21:41:11 CET,69942,25.125,100,2.394,7.4849,0.45842,141,50,15.73,31.4
2021-07-17 21:42:11 CET,69945,25.125,100,3.612,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 21:48:59 CET,69960,25.0625,100,5.783,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 21:54:41 CET,69968,25.125,100,6.567,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 22:03:28 CET,69989,25.0625,100,14.858,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 22:05:25 CET,69993,25.0625,100,5.462,7.48944,0.45842,153,50,15.73,31.4
2021-07-17 22:05:44 CET,69994,25.0625,100,6.223,7.47582,0.45842,147,50,15.73,31.4
2021-07-17 22:06:23 CET,69996,25.0625,100,3.772,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 22:07:22 CET,69999,25.0625,100,2.843,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 22:08:59 CET,70002,25.0625,100,12.358,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 22:09:55 CET,70003,25.0625,100,3.123,7.48944,0.45842,143,50,15.73,31.4
2021-07-17 22:10:54 CET,70006,25.0625,100,2.202,7.4849,0.45842,143,50,15.73,31.4
2021-07-17 22:11:13 CET,70007,25.0625,100,12.415,7.47582,0.45842,143,50,15.73,31.4
2021-07-17 22:13:48 CET,70013,25.0625,100,5.887,7.48944,0.45842,143,50,15.73,31.4
2021-07-17 22:18:19 CET,70023,25.0625,100,11.646,7.48036,0.45842,141,50,15.73,31.4
2021-07-17 22:22:27 CET,70030,25.0625,100,2.939,7.48944,0.45842,140,50,15.73,31.4
2021-07-17 22:24:23 CET,70034,25.0625,100,13.928,7.4849,0.45842,141,50,15.73,31.4
2021-07-17 22:32:00 CET,70046,25.0625,100,1.377,7.49398,0.45842,138,50,15.73,31.4
2021-07-17 22:32:39 CET,70048,25.0625,100,6.111,7.4849,0.45842,137,50,15.73,31.4
2021-07-17 22:34:14 CET,70051,25.0625,100,6.688,7.4849,0.45842,141,50,15.73,31.4
2021-07-17 22:35:52 CET,70056,25.0625,100,11.782,7.49398,0.45842,138,50,15.73,31.4
2021-07-17 22:36:12 CET,70057,25.0625,100,8.594,7.48944,0.45842,138,50,15.73,31.4
2021-07-17 22:42:18 CET,70070,25.0625,100,8.69,7.48036,0.45842,138,50,15.73,31.4
2021-07-17 22:42:57 CET,70072,25.0625,100,3.644,7.48036,0.45842,144,50,15.73,31.4
2021-07-17 22:43:17 CET,70073,25.0625,100,10.068,7.48944,0.45842,143,50,15.73,31.4
2021-07-17 22:44:16 CET,70076,25.0625,100,5.47,7.48944,0.45842,138,50,15.73,31.4
2021-07-17 22:47:08 CET,70081,25.0625,100,6.704,7.4849,0.45842,141,50,15.73,31.4
2021-07-17 22:51:01 CET,70091,25.0625,100,7.457,7.47582,0.45842,142,50,15.73,31.4
2021-07-17 22:53:57 CET,70100,25.0625,100,13.696,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 22:56:49 CET,70105,25.0625,100,2.346,7.48036,0.45842,144,50,15.73,31.4
2021-07-17 22:57:45 CET,70106,25.0625,100,8.201,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 23:01:37 CET,70114,25.0625,100,5.734,7.48944,0.45842,142,50,15.73,31.4
2021-07-17 23:03:13 CET,70117,25.0625,100,11.421,7.47582,0.45842,141,50,15.73,31.4
2021-07-17 23:04:31 CET,70121,25,100,9.002,7.47582,0.45842,144,50,15.73,31.4
2021-07-17 23:06:07 CET,70124,25.0625,100,8.834,7.48036,0.45842,144,50,15.73,31.4
2021-07-17 23:09:38 CET,70131,25.0625,100,0.993,7.48944,0.45842,143,50,15.73,31.4
2021-07-17 23:15:40 CET,70140,25,100,5.935,7.47582,0.45842,145,50,15.73,31.4
2021-07-17 23:16:59 CET,70144,25.0625,100,3.38,7.4849,0.45842,145,50,15.73,31.4
2021-07-17 23:20:54 CET,70156,25,100,6.351,7.4849,0.45842,161,50,15.73,31.4
2021-07-17 23:23:29 CET,70162,25,100,11.109,7.48944,0.45842,149,50,15.73,31.4
2021-07-17 23:26:05 CET,70170,25,100,13.92,7.48944,0.45842,146,50,15.73,31.4
2021-07-17 23:26:44 CET,70172,25,100,14.041,7.4849,0.45842,145,50,15.73,31.4
2021-07-17 23:28:57 CET,70175,25.0625,100,5.19,7.49398,0.45842,145,50,15.73,31.4
2021-07-17 23:30:30 CET,70176,25,100,8.69,7.4849,3608207616,155,50,15.73,31.4
2021-07-17 23:30:50 CET,70177,25,100,7.336,7.47128,0.45842,148,50,15.73,31.4
2021-07-17 23:34:20 CET,70184,25,100,15.562,7.51213,0.45842,144,50,15.73,31.4
2021-07-17 23:34:40 CET,70185,25,100,10.845,7.4849,0.45842,138,50,15.73,31.4
2021-07-17 23:35:56 CET,70187,25,100,1.201,7.51213,0.45842,144,50,15.73,31.4
2021-07-17 23:42:20 CET,70201,25,100,2.803,7.4849,0.45842,127,50,15.73,31.4
2021-07-17 23:44:54 CET,70207,25,100,3.372,7.4849,0.45842,143,50,15.73,31.4
2021-07-17 23:45:34 CET,70209,25,100,6.359,7.48944,0.45842,144,50,15.73,31.4
2021-07-17 23:49:24 CET,70217,25,100,4.461,7.4849,0.45842,142,50,15.73,31.4
2021-07-17 23:52:18 CET,70224,25,100,16.339,7.48944,0.45842,149,50,15.73,31.4
2021-07-17 23:57:22 CET,70232,25,100,4.621,7.4849,0.45842,144,50,15.73,31.4
2021-07-17 23:58:19 CET,70233,25,100,1.425,7.4849,0.45842,143,50,15.73,31.4
2021-07-18 00:03:04 CET,70240,25,100,1.93,7.4849,0.45842,143,50,15.96,33.73
2021-07-18 00:05:38 CET,70246,25,100,4.845,7.48944,0.45842,143,50,15.96,33.73
2021-07-18 00:06:56 CET,70250,25,100,2.819,7.49398,0.45842,142,50,15.96,33.73
2021-07-18 00:07:35 CET,70252,25,100,3.652,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 00:09:12 CET,70257,24.9375,100,4.445,7.48944,0.45842,141,50,15.96,33.73
2021-07-18 00:09:32 CET,70258,25,100,11.67,7.47582,0.45842,144,50,15.96,33.73
2021-07-18 00:10:47 CET,70260,25,100,2.491,7.49398,0.45842,144,50,15.96,33.73
2021-07-18 00:13:00 CET,70263,24.9375,100,0.338,7.48944,0.45842,144,50,15.96,33.73
2021-07-18 00:13:39 CET,70265,25,100,12.983,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 00:14:18 CET,70267,24.9375,100,3.431,7.52121,0.45842,141,50,15.96,33.73
2021-07-18 00:15:34 CET,70269,25,100,0.592,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 00:25:51 CET,70293,24.9375,100,4.276,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 00:31:13 CET,70300,24.9375,100,4.623,7.49398,0.45842,142,50,15.96,33.73
2021-07-18 00:33:30 CET,70307,24.9375,100,14.859,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 00:35:06 CET,70310,24.9375,100,10.725,7.48944,0.45842,144,50,15.96,33.73
2021-07-18 00:39:14 CET,70317,25,100,4.757,7.47582,0.45842,135,50,15.96,33.73
2021-07-18 00:39:53 CET,70319,24.9375,100,2.831,7.4849,0.45842,140,50,15.96,33.73
2021-07-18 00:40:12 CET,70320,24.9375,100,0.38,7.48036,0.45842,144,50,15.96,33.73
2021-07-18 00:43:29 CET,70330,24.9375,100,4.767,7.48944,0.45842,143,50,15.96,33.73
2021-07-18 00:44:08 CET,70332,24.9375,100,13.27,7.4849,0.45842,142,50,15.96,33.73
2021-07-18 00:45:46 CET,70337,24.9375,100,5.519,7.47582,0.45842,142,50,15.96,33.73
2021-07-18 00:46:06 CET,70338,24.9375,100,15.028,7.4849,0.45842,142,50,15.96,33.73
2021-07-18 00:48:40 CET,70344,24.9375,100,1.318,7.4849,0.45842,139,50,15.96,33.73
2021-07-18 00:50:16 CET,70347,24.9375,100,10.7,7.48944,0.45842,139,50,15.96,33.73
2021-07-18 00:50:55 CET,70349,24.9375,100,5.468,7.48944,0.45842,142,50,15.96,33.73
2021-07-18 00:53:47 CET,70354,24.875,100,0.211,7.47582,0.45842,141,50,15.96,33.73
2021-07-18 00:55:42 CET,70358,24.9375,100,5.51,7.49398,0.45842,129,50,15.96,33.73
2021-07-18 01:01:27 CET,70370,24.9375,100,9.703,7.48944,0.45842,139,50,15.96,33.73
2021-07-18 01:02:45 CET,70374,24.875,100,9.246,7.49398,0.45842,138,50,15.96,33.73
2021-07-18 01:04:21 CET,70377,24.9375,100,6.99,7.49398,0.45842,138,50,15.96,33.73
2021-07-18 01:05:39 CET,70381,24.9375,100,13.346,7.48944,0.45842,134,50,15.96,33.73
2021-07-18 01:08:13 CET,70387,24.9375,100,6.837,7.4849,0.45842,143,50,15.96,33.73
2021-07-18 01:09:12 CET,70390,24.9375,100,1.952,7.47582,0.45842,144,50,15.96,33.73
2021-07-18 01:11:25 CET,70393,24.9375,100,7.311,7.48036,0.45842,139,50,15.96,33.73
2021-07-18 01:11:44 CET,70394,24.9375,100,11.292,7.49398,0.45842,144,50,15.96,33.73
2021-07-18 01:15:00 CET,70404,24.9375,100,2.476,7.4849,0.45842,144,50,15.96,33.73
2021-07-18 01:16:55 CET,70408,24.875,100,3.955,7.47582,0.45842,144,50,15.96,33.73
2021-07-18 01:17:54 CET,70411,24.9375,100,11.258,7.48036,0.45842,142,50,15.96,33.73
2021-07-18 01:18:13 CET,70412,24.875,100,4.75,7.4849,0.45842,141,50,15.96,33.73
