created_at,entry_id,Temperature(C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-23 04:20:14 CET,12493,24.6875,83,4.961,8.24299,3560.8457,492,75,8.4,6.23
2021-06-23 04:20:53 CET,12495,24.625,83,5.848,8.24299,4246.56543,480,75,8.4,6.23
2021-06-23 04:21:13 CET,12496,24.625,83,4.124,8.23391,3761.94019,481,75,8.4,6.23
2021-06-23 04:21:33 CET,12497,24.6875,83,5.857,8.23391,4089.83008,481,75,8.4,6.23
2021-06-23 04:21:52 CET,12498,24.6875,83,6.178,8.24299,4014.08667,483,75,8.4,6.23
2021-06-23 04:22:12 CET,12499,24.6875,83,5.755,8.23845,3831.98437,490,75,8.4,6.23
2021-06-23 04:22:31 CET,12500,24.6875,83,5.992,8.23845,4051.75269,479,75,8.4,6.23
2021-06-23 04:22:51 CET,12501,24.6875,83,6.55,8.24753,4089.83008,475,75,8.4,6.23
2021-06-23 04:23:30 CET,12503,24.6875,83,6.119,8.22937,3831.98437,486,75,8.4,6.23
2021-06-23 04:24:26 CET,12504,24.625,83,5.908,8.23845,3867.60083,490,75,8.4,6.23
2021-06-23 04:24:46 CET,12505,24.6875,83,8.714,8.24753,3867.60083,479,75,8.4,6.23
2021-06-23 04:25:05 CET,12506,24.6875,83,3.482,8.21575,4128.35596,484,75,8.4,6.23
2021-06-23 04:26:21 CET,12508,24.6875,83,5.663,8.24753,2463.39478,487,75,8.4,6.23
2021-06-23 04:26:41 CET,12509,24.625,83,5.671,8.23391,4014.08667,477,75,8.4,6.23
2021-06-23 04:27:00 CET,12510,24.625,83,5.189,8.24299,3693.41699,480,75,8.4,6.23
2021-06-23 04:27:20 CET,12511,24.6875,83,5.113,8.24753,3626.40356,479,75,8.4,6.23
2021-06-23 04:27:39 CET,12512,24.6875,83,5.493,8.23845,3496.70825,476,75,8.4,6.23
2021-06-23 04:27:59 CET,12513,24.6875,83,5.772,8.25661,4495.46094,480,75,8.4,6.23
2021-06-23 04:28:18 CET,12514,24.6875,83,4.978,8.22937,3560.8457,479,75,8.4,6.23
2021-06-23 04:28:38 CET,12515,24.6875,83,5.916,8.24753,4014.08667,480,75,8.4,6.23
2021-06-23 04:28:57 CET,12516,24.6875,83,5.772,8.23845,4286.86279,480,75,8.4,6.23
2021-06-23 04:29:17 CET,12517,24.6875,83,5.958,8.23391,3903.60376,474,75,8.4,6.23
2021-06-23 04:29:37 CET,12518,24.6875,83,5.764,8.22937,4286.86279,476,75,8.4,6.23
2021-06-23 04:29:56 CET,12519,24.6875,83,6.051,8.23845,4286.86279,478,75,8.4,6.23
2021-06-23 04:30:16 CET,12520,24.625,83,6.33,8.23391,3831.98437,477,75,8.4,6.23
2021-06-23 04:30:35 CET,12521,24.625,83,6.051,8.26569,4327.63574,487,75,8.4,6.23
2021-06-23 04:30:55 CET,12522,24.625,83,6.702,8.24753,4410.57764,482,75,8.4,6.23
2021-06-23 04:31:14 CET,12523,24.625,83,6.034,8.23391,3761.94019,484,75,8.4,6.23
2021-06-23 04:32:10 CET,12524,24.625,83,5.933,8.24299,3903.60376,493,75,8.4,6.23
2021-06-23 04:32:30 CET,12525,24.6875,83,2.484,8.22937,3626.40356,483,75,8.4,6.23
2021-06-23 04:32:50 CET,12526,24.6875,83,6.897,8.23845,3867.60083,481,75,8.4,6.23
2021-06-23 04:33:09 CET,12527,24.6875,83,5.62,8.31108,3940.02515,478,75,8.4,6.23
2021-06-23 04:33:29 CET,12528,24.625,83,6.102,8.24299,3796.76123,486,75,8.4,6.23
2021-06-23 04:34:25 CET,12529,24.625,83,6.871,8.23391,2484.33472,490,75,8.4,6.23
2021-06-23 04:34:45 CET,12530,24.6875,83,6.094,8.24753,3903.60376,478,75,8.4,6.23
2021-06-23 04:35:04 CET,12531,24.625,83,7.919,8.23391,4327.63574,475,75,8.4,6.23
2021-06-23 04:36:38 CET,12532,24.6875,83,6.82,8.23845,3796.76123,491,75,8.4,6.23
2021-06-23 04:36:58 CET,12533,24.6875,83,7.175,8.23391,4089.83008,476,75,8.4,6.23
2021-06-23 04:37:17 CET,12534,24.625,83,3.972,8.24753,3057.43359,477,75,8.4,6.23
2021-06-23 04:37:38 CET,12535,24.6875,83,4.75,8.24753,4246.56543,480,75,8.4,6.23
2021-06-23 04:37:57 CET,12536,24.625,83,5.967,8.23391,4495.46094,482,75,8.4,6.23
2021-06-23 04:38:17 CET,12537,24.6875,83,7.64,8.24299,3253.64014,480,75,8.4,6.23
2021-06-23 04:38:36 CET,12538,24.6875,83,6.373,8.23391,3796.76123,481,75,8.4,6.23
2021-06-23 04:38:56 CET,12539,24.6875,83,6.787,8.24753,3528.59619,480,75,8.4,6.23
2021-06-23 04:39:15 CET,12540,24.6875,83,10.683,8.23845,3796.76123,483,75,8.4,6.23
2021-06-23 04:40:12 CET,12541,24.625,83,6.542,8.24753,3903.60376,495,75,8.4,6.23
2021-06-23 04:40:32 CET,12542,24.625,83,8.646,8.23845,3465.15527,487,75,8.4,6.23
2021-06-23 04:40:51 CET,12543,24.6875,83,8.739,8.26115,3312.44873,485,75,8.4,6.23
2021-06-23 04:41:11 CET,12544,24.625,83,6.728,8.23845,3433.94336,485,75,8.4,6.23
2021-06-23 04:41:30 CET,12545,24.625,83,3.888,8.26115,4452.77588,496,75,8.4,6.23
2021-06-23 04:41:50 CET,12546,24.625,83,6.237,8.23391,3057.43359,482,75,8.4,6.23
2021-06-23 04:42:10 CET,12547,24.6875,83,6.28,8.23845,3282.8811,481,75,8.4,6.23
2021-06-23 04:42:29 CET,12548,24.625,83,6.288,8.24299,3312.44873,483,75,8.4,6.23
2021-06-23 04:42:49 CET,12549,24.625,83,6.542,8.25207,3372.53833,482,75,8.4,6.23
2021-06-23 04:43:09 CET,12550,24.625,83,7.023,8.23845,4051.75269,486,75,8.4,6.23
2021-06-23 04:43:28 CET,12551,24.625,83,6.094,8.25661,2925.95142,486,75,8.4,6.23
2021-06-23 04:43:48 CET,12552,24.625,83,5.95,8.25207,3342.33765,483,75,8.4,6.23
2021-06-23 04:44:07 CET,12553,24.6875,83,5.823,8.23845,3372.53833,485,75,8.4,6.23
2021-06-23 04:44:27 CET,12554,24.625,83,6.153,8.25661,3342.33765,485,75,8.4,6.23
2021-06-23 04:44:46 CET,12555,24.6875,83,5.848,8.26115,3057.43359,481,75,8.4,6.23
2021-06-23 04:45:06 CET,12556,24.625,83,5.51,8.23845,3659.73291,491,75,8.4,6.23
2021-06-23 04:45:25 CET,12557,24.625,83,6.288,8.24753,2951.7002,481,75,8.4,6.23
2021-06-23 04:45:45 CET,12558,24.5625,83,1.918,8.25207,3976.84033,482,75,8.4,6.23
2021-06-23 04:46:04 CET,12559,24.625,83,6.153,8.24753,2875.26587,483,75,8.4,6.23
2021-06-23 04:46:43 CET,12561,24.6875,83,3.82,8.23845,3196.07056,491,75,8.4,6.23
2021-06-23 04:48:17 CET,12562,24.625,83,7.674,8.25207,4246.56543,490,75,8.4,6.23
2021-06-23 04:48:37 CET,12563,24.625,83,5.916,8.24299,3224.70068,482,75,8.4,6.23
2021-06-23 04:48:56 CET,12564,24.625,83,5.663,8.24753,3433.94336,494,75,8.4,6.23
2021-06-23 04:49:53 CET,12565,24.625,83,6.085,8.25207,2925.95142,490,75,8.4,6.23
2021-06-23 04:50:12 CET,12566,24.625,83,7.598,8.22937,2173.20898,491,75,8.4,6.23
2021-06-23 04:50:32 CET,12567,24.6875,83,6.22,8.24753,3139.73096,480,75,8.4,6.23
2021-06-23 04:50:51 CET,12568,24.625,83,5.713,8.23845,3282.8811,493,75,8.4,6.23
2021-06-23 04:51:11 CET,12569,24.625,83,6.127,8.26115,3465.15527,490,75,8.4,6.23
2021-06-23 04:51:30 CET,12570,24.625,83,6.001,8.24753,3867.60083,471,75,8.4,6.23
2021-06-23 04:52:26 CET,12571,24.625,83,0.194,8.23845,4014.08667,484,75,8.4,6.23
2021-06-23 04:52:46 CET,12572,24.625,83,6.432,8.23391,3831.98437,474,75,8.4,6.23
2021-06-23 04:53:06 CET,12573,24.625,83,6.415,8.25661,3976.84033,472,75,8.4,6.23
2021-06-23 04:53:25 CET,12574,24.6875,83,5.823,8.23391,3976.84033,475,75,8.4,6.23
2021-06-23 04:53:45 CET,12575,24.6875,83,6.322,8.23845,4327.63574,468,75,8.4,6.23
2021-06-23 04:54:04 CET,12576,24.625,83,6.432,8.23845,4410.57764,480,75,8.4,6.23
2021-06-23 04:54:24 CET,12577,24.625,83,6.263,8.23391,3903.60376,480,75,8.4,6.23
2021-06-23 04:54:43 CET,12578,24.625,83,4.53,8.23845,3940.02515,480,75,8.4,6.23
2021-06-23 04:55:03 CET,12579,24.6875,83,7.454,8.25661,3976.84033,495,75,8.4,6.23
2021-06-23 04:55:22 CET,12580,24.625,83,6.212,8.23391,4051.75269,481,75,8.4,6.23
2021-06-23 04:55:42 CET,12581,24.6875,83,6.465,8.24299,3867.60083,480,75,8.4,6.23
2021-06-23 04:56:01 CET,12582,24.625,83,6.237,8.23391,3831.98437,481,75,8.4,6.23
2021-06-23 04:56:40 CET,12584,24.625,82,5.071,8.24299,3496.70825,496,75,8.4,6.23
2021-06-23 04:57:00 CET,12585,24.6875,83,6.043,8.23845,3342.33765,480,75,8.4,6.23
2021-06-23 04:57:20 CET,12586,24.6875,82,9.272,8.23391,3312.44873,480,75,8.4,6.23
2021-06-23 04:58:16 CET,12587,24.6875,82,6.423,8.25207,3496.70825,492,75,8.4,6.23
2021-06-23 04:59:13 CET,12588,24.6875,82,5.891,8.24299,3867.60083,493,75,8.4,6.23
2021-06-23 04:59:32 CET,12589,24.625,82,6.001,8.24299,3867.60083,480,75,8.4,6.23
2021-06-23 04:59:51 CET,12590,24.625,83,6.364,8.23845,3796.76123,480,75,8.4,6.23
2021-06-23 05:00:11 CET,12591,24.625,82,6.153,8.24753,3867.60083,480,75,8.4,6.23
2021-06-23 05:00:31 CET,12592,24.625,83,9.339,8.24299,4582.30371,480,75,8.4,6.23
2021-06-23 05:00:50 CET,12593,24.625,82,5.248,8.23845,3626.40356,480,75,8.4,6.23
2021-06-23 05:01:10 CET,12594,24.6875,83,6.102,8.23845,3372.53833,478,75,8.4,6.23
2021-06-23 05:01:29 CET,12595,24.6875,82,5.443,8.25207,3403.07959,478,75,8.4,6.23
2021-06-23 05:02:26 CET,12596,24.625,85,3.042,8.23845,3693.41699,485,75,8.4,6.23
2021-06-23 05:02:45 CET,12597,24.625,82,4.691,8.22937,3372.53833,490,75,8.4,6.23
2021-06-23 05:03:05 CET,12598,24.6875,82,6.077,8.23391,3796.76123,491,75,8.4,6.23
2021-06-23 05:04:38 CET,12599,24.625,82,6.305,8.22937,3560.8457,491,75,8.4,6.23
2021-06-23 05:05:35 CET,12600,24.625,82,5.95,8.24299,2925.95142,480,75,8.4,6.23
2021-06-23 05:05:55 CET,12601,24.625,82,11.554,8.22937,3659.73291,478,75,8.4,6.23
2021-06-23 05:06:14 CET,12602,24.5625,82,5.958,8.23845,3496.70825,482,75,8.4,6.23
2021-06-23 05:06:34 CET,12603,24.625,82,5.908,8.23845,3433.94336,480,75,8.4,6.23
2021-06-23 05:07:31 CET,12604,24.625,82,4.86,8.24753,3312.44873,489,75,8.4,6.23
2021-06-23 05:07:50 CET,12605,24.625,82,6.001,8.23391,3253.64014,480,75,8.4,6.23
2021-06-23 05:08:10 CET,12606,24.625,82,4.733,8.23845,4246.56543,479,75,8.4,6.23
2021-06-23 05:08:29 CET,12607,24.625,82,5.781,8.23845,3626.40356,493,75,8.4,6.23
2021-06-23 05:09:25 CET,12608,24.625,82,5.95,8.23391,3282.8811,481,75,8.4,6.23
2021-06-23 05:10:22 CET,12609,24.625,82,6.144,8.22937,3372.53833,494,75,8.4,6.23
2021-06-23 05:11:18 CET,12610,24.625,82,6.102,8.24299,3659.73291,496,75,8.4,6.23
2021-06-23 05:11:38 CET,12611,24.625,82,5.933,8.23845,2925.95142,496,75,8.4,6.23
2021-06-23 05:12:35 CET,12612,24.6875,82,5.848,8.23391,3312.44873,494,75,8.4,6.23
2021-06-23 05:12:54 CET,12613,24.625,82,3.161,8.23391,3282.8811,482,75,8.4,6.23
2021-06-23 05:13:14 CET,12614,24.625,82,9.483,8.23845,4286.86279,482,75,8.4,6.23
2021-06-23 05:13:33 CET,12615,24.625,82,5.772,8.22937,2977.71167,485,75,8.4,6.23
2021-06-23 05:14:29 CET,12616,24.625,82,5.443,8.23845,3057.43359,492,75,8.4,6.23
2021-06-23 05:14:49 CET,12617,24.625,82,6.237,8.24753,3282.8811,480,75,8.4,6.23
2021-06-23 05:15:09 CET,12618,24.625,82,6.305,8.24299,3030.58472,480,75,8.4,6.23
2021-06-23 05:15:48 CET,12620,24.6875,82,5.561,8.24753,3528.59619,477,75,8.4,6.23
2021-06-23 05:16:44 CET,12621,24.625,82,7.099,8.23391,3167.75635,495,75,8.4,6.23
2021-06-23 05:17:04 CET,12622,24.625,82,6.094,8.24299,3403.07959,482,75,8.4,6.23
2021-06-23 05:17:23 CET,12623,24.5625,82,5.857,8.23845,2925.95142,480,75,8.4,6.23
2021-06-23 05:17:43 CET,12624,24.6875,82,7.784,8.24753,3196.07056,483,75,8.4,6.23
2021-06-23 05:18:02 CET,12625,24.5625,82,5.122,8.23845,3057.43359,480,75,8.4,6.23
2021-06-23 05:18:22 CET,12626,24.625,82,5.798,8.23845,3253.64014,477,75,8.4,6.23
2021-06-23 05:18:41 CET,12627,24.625,82,6.077,8.24753,3560.8457,483,75,8.4,6.23
2021-06-23 05:20:14 CET,12628,24.625,82,6.051,8.23845,1847.28821,491,75,8.4,6.23
2021-06-23 05:20:34 CET,12629,24.625,82,6.077,8.23845,1862.12976,480,75,8.4,6.23
2021-06-23 05:20:53 CET,12630,24.625,82,8.359,8.24753,1590.3042,480,75,8.4,6.23
2021-06-23 05:21:13 CET,12631,24.625,82,10.066,8.25207,1719.83362,492,75,8.4,6.23
2021-06-23 05:22:47 CET,12632,24.625,82,1.808,8.21575,3867.60083,487,75,8.4,6.23
2021-06-23 05:23:06 CET,12633,24.625,82,5.384,8.26115,3867.60083,477,75,8.4,6.23
2021-06-23 05:23:26 CET,12634,24.625,82,6.094,8.24753,3496.70825,477,75,8.4,6.23
2021-06-23 05:25:19 CET,12636,24.625,82,17.58,8.24753,3496.70825,479,75,8.4,6.23
2021-06-23 05:25:38 CET,12637,24.625,82,5.443,8.23845,3831.98437,475,75,8.4,6.23
2021-06-23 05:25:58 CET,12638,24.625,82,6.077,8.25207,3903.60376,478,75,8.4,6.23
2021-06-23 05:26:17 CET,12639,24.625,82,6.102,8.24753,3560.8457,477,75,8.4,6.23
2021-06-23 05:26:37 CET,12640,24.6875,82,6.567,8.23845,4538.62451,475,75,8.4,6.23
2021-06-23 05:26:56 CET,12641,24.625,82,6.415,8.26115,3528.59619,487,75,8.4,6.23
2021-06-23 05:27:16 CET,12642,24.625,82,5.764,8.24753,3403.07959,479,75,8.4,6.23
2021-06-23 05:27:35 CET,12643,24.625,82,5.772,8.25207,3761.94019,489,75,8.4,6.23
2021-06-23 05:27:55 CET,12644,24.5625,82,3.668,8.25207,3867.60083,480,75,8.4,6.23
2021-06-23 05:28:14 CET,12645,24.625,82,6.22,8.24753,3867.60083,490,75,8.4,6.23
2021-06-23 05:28:34 CET,12646,24.625,82,6.06,8.25207,3831.98437,475,75,8.4,6.23
2021-06-23 05:28:53 CET,12647,24.625,82,5.992,8.25207,2137.68701,474,75,8.4,6.23
2021-06-23 05:29:13 CET,12648,24.625,82,9.787,8.24753,4538.62451,477,75,8.4,6.23
2021-06-23 05:30:10 CET,12649,24.625,82,7.066,8.24299,4495.46094,491,75,8.4,6.23
2021-06-23 05:30:29 CET,12650,24.625,82,5.992,8.24299,3940.02515,478,75,8.4,6.23
2021-06-23 05:30:49 CET,12651,24.625,82,7.767,8.23845,3282.8811,474,75,8.4,6.23
2021-06-23 05:31:08 CET,12652,24.625,82,5.062,8.24299,3867.60083,477,75,8.4,6.23
2021-06-23 05:31:28 CET,12653,24.625,82,6.102,8.23391,3796.76123,475,75,8.4,6.23
2021-06-23 05:31:47 CET,12654,24.625,82,5.747,8.24753,3372.53833,493,75,8.4,6.23
2021-06-23 05:32:07 CET,12655,24.5625,82,3.659,8.23845,3342.33765,496,75,8.4,6.23
2021-06-23 05:32:26 CET,12656,24.625,82,16.008,8.22937,3727.4895,483,75,8.4,6.23
2021-06-23 05:32:46 CET,12657,24.625,82,5.35,8.24753,3867.60083,482,75,8.4,6.23
2021-06-23 05:34:19 CET,12658,24.625,82,5.612,8.22937,3224.70068,495,75,8.4,6.23
2021-06-23 05:34:39 CET,12659,24.625,82,6.085,8.23845,3312.44873,491,75,8.4,6.23
2021-06-23 05:34:58 CET,12660,24.625,82,6.077,8.22937,3253.64014,486,75,8.4,6.23
2021-06-23 05:35:18 CET,12661,24.625,82,5.874,8.23845,2925.95142,483,75,8.4,6.23
2021-06-23 05:35:37 CET,12662,24.625,82,5.578,8.23391,3372.53833,491,75,8.4,6.23
2021-06-23 05:35:57 CET,12663,24.5625,82,5.468,8.23845,3659.73291,481,75,8.4,6.23
2021-06-23 05:36:16 CET,12664,24.625,82,7.801,8.22937,3560.8457,479,75,8.4,6.23
2021-06-23 05:36:36 CET,12665,24.5625,82,7.26,8.21575,2977.71167,487,75,8.4,6.23
2021-06-23 05:38:09 CET,12666,24.5625,82,10.354,8.23845,3196.07056,496,75,8.4,6.23
2021-06-23 05:38:29 CET,12667,24.625,82,5.637,8.22937,3253.64014,481,75,8.4,6.23
2021-06-23 05:38:48 CET,12668,24.5625,82,5.941,8.22937,3139.73096,481,75,8.4,6.23
2021-06-23 05:39:08 CET,12669,24.5625,82,5.941,8.23845,2900.48145,483,75,8.4,6.23
2021-06-23 05:41:19 CET,12670,24.625,82,5.341,8.26115,3940.02515,494,75,8.4,6.23
2021-06-23 05:41:38 CET,12671,24.625,82,5.747,8.23391,3139.73096,479,75,8.4,6.23
2021-06-23 05:41:58 CET,12672,24.5625,82,5.443,8.23391,3312.44873,495,75,8.4,6.23
2021-06-23 05:42:17 CET,12673,24.625,82,6.263,8.22937,2900.48145,482,75,8.4,6.23
2021-06-23 05:42:37 CET,12674,24.5625,82,4.834,8.23845,2875.26587,482,75,8.4,6.23
2021-06-23 05:42:57 CET,12675,24.625,82,7.074,8.26115,2925.95142,490,75,8.4,6.23
2021-06-23 05:44:11 CET,12676,24.625,82,5.434,8.23845,3030.58472,496,75,8.4,6.23
2021-06-23 05:45:08 CET,12677,24.5625,82,2.079,8.23391,2875.26587,494,75,8.4,6.23
2021-06-23 05:46:05 CET,12678,24.5625,82,6.17,8.24299,2825.63086,496,75,8.4,6.23
2021-06-23 05:46:24 CET,12679,24.5625,82,6.009,8.24299,2900.48145,481,75,8.4,6.23
2021-06-23 05:46:44 CET,12680,24.5625,82,5.798,8.24299,2777.00977,482,75,8.4,6.23
2021-06-23 05:47:03 CET,12681,24.625,82,6.449,8.24753,2825.63086,481,75,8.4,6.23
2021-06-23 05:48:00 CET,12682,24.625,82,6.144,8.23391,2925.95142,494,75,8.4,6.23
2021-06-23 05:48:20 CET,12683,24.5625,82,5.764,8.25661,3084.57837,479,75,8.4,6.23
2021-06-23 05:48:39 CET,12684,24.625,82,5.916,8.23845,2900.48145,478,75,8.4,6.23
2021-06-23 05:48:58 CET,12685,24.5625,82,5.443,8.23845,2900.48145,478,75,8.4,6.23
2021-06-23 05:51:09 CET,12686,24.625,82,6.212,8.21121,1692.95227,496,75,8.4,6.23
2021-06-23 05:51:28 CET,12687,24.5625,82,6.288,8.23391,3057.43359,487,75,8.4,6.23
2021-06-23 05:51:48 CET,12688,24.5625,82,6.305,8.24753,2900.48145,485,75,8.4,6.23
2021-06-23 05:52:07 CET,12689,24.5625,82,6.077,8.23845,2900.48145,484,75,8.4,6.23
2021-06-23 05:52:27 CET,12690,24.5625,82,5.772,8.23845,2777.00977,485,75,8.4,6.23
2021-06-23 05:52:47 CET,12691,24.625,82,8.156,8.26115,3196.07056,491,75,8.4,6.23
2021-06-23 05:53:06 CET,12692,24.625,82,6.06,8.23845,2977.71167,479,75,8.4,6.23
2021-06-23 05:53:26 CET,12693,24.625,82,6.246,8.23391,2484.33472,482,75,8.4,6.23
2021-06-23 05:53:46 CET,12694,24.625,82,5.941,8.24299,3057.43359,483,75,8.4,6.23
2021-06-23 05:54:05 CET,12695,24.625,82,5.865,8.24753,3030.58472,484,75,8.4,6.23
2021-06-23 05:54:25 CET,12696,24.625,82,6.17,8.24299,2753.08545,481,75,8.4,6.23
2021-06-23 05:54:44 CET,12697,24.5625,82,8.908,8.24753,2381.69897,496,75,8.4,6.23
2021-06-23 05:56:18 CET,12698,24.5625,82,6.542,8.23391,3084.57837,492,75,8.4,6.23
2021-06-23 05:57:51 CET,12699,24.625,82,6.102,8.23845,2900.48145,493,75,8.4,6.23
2021-06-23 05:58:11 CET,12700,24.5625,82,5.933,8.23391,2977.71167,483,75,8.4,6.23
2021-06-23 05:58:31 CET,12701,24.5625,82,6.449,8.23391,2900.48145,478,75,8.4,6.23
2021-06-23 05:58:50 CET,12702,24.5625,81,6.601,8.23391,2977.71167,492,75,8.4,6.23
2021-06-23 05:59:10 CET,12703,24.5625,82,5.848,8.22937,2977.71167,478,75,8.4,6.23
2021-06-23 05:59:29 CET,12704,24.5625,82,7.784,8.23391,2951.7002,480,75,8.4,6.23
2021-06-23 05:59:49 CET,12705,24.5625,82,6.432,8.24299,2825.63086,483,75,8.4,6.23
2021-06-23 06:00:45 CET,12706,24.5625,82,2.138,8.22937,2900.48145,484,75,8.4,6.23
2021-06-23 06:01:04 CET,12707,24.5625,82,6.432,8.24753,3167.75635,486,75,8.4,6.23
2021-06-23 06:02:01 CET,12708,24.5625,81,5.874,8.24753,2850.31445,494,75,8.4,6.23
2021-06-23 06:02:20 CET,12709,24.5625,82,6.618,8.22483,2900.48145,486,75,8.4,6.23
2021-06-23 06:03:17 CET,12710,24.5625,81,6.051,8.22937,2659.79565,496,75,8.4,6.23
2021-06-23 06:03:36 CET,12711,24.5625,82,3.397,8.23391,2900.48145,486,75,8.4,6.23
2021-06-23 06:03:56 CET,12712,24.5625,82,6.592,8.24753,2401.81665,494,75,8.4,6.23
2021-06-23 06:04:16 CET,12713,24.5625,81,6.795,8.22937,2422.13086,490,75,8.4,6.23
2021-06-23 06:04:35 CET,12714,24.5625,82,6.263,8.24299,2900.48145,487,75,8.4,6.23
2021-06-23 06:04:54 CET,12715,24.5625,82,5.958,8.23391,2381.69897,491,75,8.4,6.23
2021-06-23 06:05:14 CET,12716,24.5625,81,6.643,8.24753,2505.49463,483,75,8.4,6.23
2021-06-23 06:05:33 CET,12717,24.5625,81,6.761,8.23391,2463.39478,496,75,8.4,6.23
2021-06-23 06:05:53 CET,12718,24.5625,82,6.237,8.23391,2505.49463,491,75,8.4,6.23
2021-06-23 06:06:13 CET,12719,24.625,82,5.941,8.23391,2265.15112,486,75,8.4,6.23
2021-06-23 06:06:32 CET,12720,24.5625,81,5.57,8.23391,2875.26587,489,75,8.4,6.23
2021-06-23 06:06:52 CET,12721,24.5625,81,3.811,8.23845,2227.82764,484,75,8.4,6.23
2021-06-23 06:07:12 CET,12722,24.5625,81,6.373,8.23845,2342.07227,483,75,8.4,6.23
2021-06-23 06:07:31 CET,12723,24.5625,82,1.555,8.23845,3433.94336,482,75,8.4,6.23
2021-06-23 06:07:51 CET,12724,24.5625,81,8.511,8.23391,2777.00977,485,75,8.4,6.23
2021-06-23 06:08:10 CET,12725,24.5,81,6.229,8.23391,1706.3324,496,75,8.4,6.23
2021-06-23 06:08:30 CET,12726,24.5625,82,6.947,8.23391,2265.15112,483,75,8.4,6.23
2021-06-23 06:08:49 CET,12727,24.5625,81,5.941,8.23391,2303.2312,486,75,8.4,6.23
2021-06-23 06:09:09 CET,12728,24.5625,81,19.152,8.22937,2484.33472,496,75,8.4,6.23
2021-06-23 06:09:28 CET,12729,24.5625,82,9.407,8.23845,2284.09619,482,75,8.4,6.23
2021-06-23 06:09:48 CET,12730,24.5625,81,6.051,8.22937,2227.82764,487,75,8.4,6.23
2021-06-23 06:10:07 CET,12731,24.5625,82,6.381,8.23391,2900.48145,489,75,8.4,6.23
2021-06-23 06:10:27 CET,12732,24.5625,81,6.33,8.24753,2505.49463,490,75,8.4,6.23
2021-06-23 06:10:46 CET,12733,24.5625,82,8.207,8.25207,2505.49463,485,75,8.4,6.23
2021-06-23 06:11:06 CET,12734,24.5625,82,6.212,8.22937,2825.63086,483,75,8.4,6.23
2021-06-23 06:11:25 CET,12735,24.5625,82,2.806,8.23391,1706.3324,479,75,8.4,6.23
2021-06-23 06:12:22 CET,12736,24.5625,81,6.102,8.23845,2422.13086,494,75,8.4,6.23
2021-06-23 06:12:41 CET,12737,24.5625,81,3.524,8.23845,2659.79565,491,75,8.4,6.23
2021-06-23 06:13:01 CET,12738,24.5625,81,9.229,8.23391,2422.13086,485,75,8.4,6.23
2021-06-23 06:13:20 CET,12739,24.5,81,6.601,8.22937,2484.33472,486,75,8.4,6.23
2021-06-23 06:14:54 CET,12740,24.5625,81,7.429,8.22937,2753.08545,487,75,8.4,6.23
2021-06-23 06:15:13 CET,12741,24.5625,82,5.612,8.23391,2637.07422,489,75,8.4,6.23
2021-06-23 06:17:26 CET,12744,24.5625,81,5.35,8.22937,2825.63086,490,75,8.4,6.23
2021-06-23 06:17:45 CET,12745,24.625,81,2.476,8.23845,2209.4458,491,75,8.4,6.23
2021-06-23 06:18:05 CET,12746,24.5625,81,11.055,8.24753,2173.20898,489,75,8.4,6.23
2021-06-23 06:18:24 CET,12747,24.5625,81,8.207,8.24753,2303.2312,491,75,8.4,6.23
2021-06-23 06:18:44 CET,12748,24.625,81,5.772,8.23845,2381.69897,490,75,8.4,6.23
2021-06-23 06:19:04 CET,12749,24.5625,81,4.116,8.23845,2442.65942,489,75,8.4,6.23
2021-06-23 06:19:23 CET,12750,24.5625,81,6.06,8.23845,2227.82764,487,75,8.4,6.23
2021-06-23 06:20:20 CET,12751,24.5,81,7.167,8.23391,2342.07227,495,75,8.4,6.23
2021-06-23 06:20:40 CET,12752,24.5625,81,3.947,8.23845,2442.65942,486,75,8.4,6.23
2021-06-23 06:20:59 CET,12753,24.5625,81,6.33,8.23391,2463.39478,490,75,8.4,6.23
2021-06-23 06:21:19 CET,12754,24.5625,82,6.077,8.23845,1438.84692,489,75,8.4,6.23
2021-06-23 06:21:39 CET,12755,24.5625,81,5.578,8.25207,2173.20898,490,75,8.4,6.23
2021-06-23 06:21:59 CET,12756,24.5625,81,6.761,8.23391,2900.48145,486,75,8.4,6.23
2021-06-23 06:22:18 CET,12757,24.5625,81,6.575,8.24753,2322.55078,487,75,8.4,6.23
2021-06-23 06:22:37 CET,12758,24.625,81,8.283,8.26115,2120.18286,496,75,8.4,6.23
2021-06-23 06:22:57 CET,12759,24.5625,81,5.772,8.22937,2209.4458,485,75,8.4,6.23
2021-06-23 06:23:16 CET,12760,24.5625,81,1.369,8.23845,2209.4458,485,75,8.4,6.23
2021-06-23 06:23:36 CET,12761,24.625,81,6.094,8.24299,2227.82764,493,75,8.4,6.23
2021-06-23 06:23:56 CET,12762,24.5625,81,5.722,8.24753,2246.40039,486,75,8.4,6.23
2021-06-23 06:24:15 CET,12763,24.5625,81,6.085,8.23845,2209.4458,496,75,8.4,6.23
2021-06-23 06:24:35 CET,12764,24.625,81,6.034,8.23845,2484.33472,487,75,8.4,6.23
2021-06-23 06:24:55 CET,12765,24.5625,81,15.695,8.22483,2227.82764,496,75,8.4,6.23
